Joule calculated,filename
463.69908,http1921681928000without_prefixwwwtumblrcomwwwtumblrcom
463.69908,http1921681928000without_prefixwwwtumblrcomwwwtumblrcom
214.2504,http1921681928000without_prefixwwwtumblrcomwwwtumblrcom
313.7238,http1921681928000with_prefixwwwtumblrcomwwwtumblrcom
469.82052000000004,http1921681928000with_prefixwwwtumblrcomwwwtumblrcom
226.49327999999997,http1921681928000with_prefixwwwtumblrcomwwwtumblrcom
223.43256,http1921681928000with_prefixwwwtumblrcomwwwtumblrcom
228.02364,http1921681928000with_prefixwwwtumblrcomwwwtumblrcom
234.14507999999998,http1921681928000with_prefixwwwtumblrcomwwwtumblrcom
76.671036,http1921681928000with_prefixwwwtumblrcomwwwtumblrcom
226.49327999999997,http1921681928000with_prefixwwwtumblrcomwwwtumblrcom
234.14507999999998,http1921681928000with_prefixwwwtumblrcomwwwtumblrcom
260.1612,http1921681928000with_prefixwwwtumblrcomwwwtumblrcom
462.16872,http1921681928000with_prefixwwwtumblrcomwwwtumblrcom
237.2058,http1921681928000with_prefixwwwtumblrcomwwwtumblrcom
228.02364,http1921681928000with_prefixwwwtumblrcomwwwtumblrcom
234.14507999999998,http1921681928000with_prefixwwwtumblrcomwwwtumblrcom
232.61472,http1921681928000with_prefixwwwtumblrcomwwwtumblrcom
164.32631999999998,http1921681928000without_prefixwwwmibcomwwwmibcom
105.353136,http1921681928000without_prefixwwwmibcomwwwmibcom
181.21968,http1921681928000without_prefixwwwmibcomwwwmibcom
106.581744,http1921681928000without_prefixwwwmibcomwwwmibcom
104.278104,http1921681928000without_prefixwwwmibcomwwwmibcom
233.43552000000003,http1921681928000without_prefixwwwmibcomwwwmibcom
104.43168,http1921681928000without_prefixwwwmibcomwwwmibcom
102.12804,http1921681928000without_prefixwwwmibcomwwwmibcom
179.68392,http1921681928000without_prefixwwwmibcomwwwmibcom
179.68392,http1921681928000without_prefixwwwmibcomwwwmibcom
173.54088000000002,http1921681928000without_prefixwwwmibcomwwwmibcom
106.888896,http1921681928000without_prefixwwwmibcomwwwmibcom
104.278104,http1921681928000without_prefixwwwmibcomwwwmibcom
199.6488,http1921681928000without_prefixwwwmibcomwwwmibcom
104.278104,http1921681928000without_prefixwwwmibcomwwwmibcom
117.79279199999999,http1921681928000with_prefixwwwmibcomwwwmibcom
119.174976,http1921681928000with_prefixwwwmibcomwwwmibcom
117.17848799999999,http1921681928000with_prefixwwwmibcomwwwmibcom
193.50576,http1921681928000with_prefixwwwmibcomwwwmibcom
117.17848799999999,http1921681928000with_prefixwwwmibcomwwwmibcom
202.72032,http1921681928000with_prefixwwwmibcomwwwmibcom
210.39912,http1921681928000with_prefixwwwmibcomwwwmibcom
195.04152,http1921681928000with_prefixwwwmibcomwwwmibcom
101.36016,http1921681928000with_prefixwwwmibcomwwwmibcom
259.54344,http1921681928000with_prefixwwwmibcomwwwmibcom
116.87133600000001,http1921681928000with_prefixwwwmibcomwwwmibcom
179.68392,http1921681928000with_prefixwwwmibcomwwwmibcom
179.68392,http1921681928000with_prefixwwwmibcomwwwmibcom
115.796304,http1921681928000with_prefixwwwmibcomwwwmibcom
270.29376,http1921681928000with_prefixwwwmibcomwwwmibcom
201.18456,http1921681928000with_prefixwwwindeednlwwwindeednl
199.6488,http1921681928000with_prefixwwwindeednlwwwindeednl
181.21968,http1921681928000with_prefixwwwindeednlwwwindeednl
175.07664,http1921681928000with_prefixwwwindeednlwwwindeednl
181.21968,http1921681928000with_prefixwwwindeednlwwwindeednl
107.349624,http1921681928000with_prefixwwwindeednlwwwindeednl
92.759904,http1921681928000with_prefixwwwindeednlwwwindeednl
228.82824,http1921681928000with_prefixwwwindeednlwwwindeednl
176.6124,http1921681928000with_prefixwwwindeednlwwwindeednl
188.89848,http1921681928000with_prefixwwwindeednlwwwindeednl
221.14944,http1921681928000with_prefixwwwindeednlwwwindeednl
198.11303999999998,http1921681928000with_prefixwwwindeednlwwwindeednl
178.14816000000002,http1921681928000with_prefixwwwindeednlwwwindeednl
170.46936000000002,http1921681928000with_prefixwwwindeednlwwwindeednl
187.36272,http1921681928000with_prefixwwwindeednlwwwindeednl
104.892408,http1921681928000without_prefixwwwindeednlwwwindeednl
219.61368,http1921681928000without_prefixwwwindeednlwwwindeednl
247.25736,http1921681928000without_prefixwwwindeednlwwwindeednl
219.61368,http1921681928000without_prefixwwwindeednlwwwindeednl
178.14816000000002,http1921681928000without_prefixwwwindeednlwwwindeednl
178.14816000000002,http1921681928000without_prefixwwwindeednlwwwindeednl
107.196048,http1921681928000without_prefixwwwindeednlwwwindeednl
179.68392,http1921681928000without_prefixwwwindeednlwwwindeednl
222.6852,http1921681928000without_prefixwwwindeednlwwwindeednl
224.22096000000002,http1921681928000without_prefixwwwindeednlwwwindeednl
187.36272,http1921681928000without_prefixwwwindeednlwwwindeednl
156.64752,http1921681928000without_prefixwwwindeednlwwwindeednl
213.47064,http1921681928000without_prefixwwwindeednlwwwindeednl
224.22096000000002,http1921681928000without_prefixwwwindeednlwwwindeednl
178.14816000000002,http1921681928000without_prefixwwwindeednlwwwindeednl
